name,gppd_idnr,country,year,co2_emissions_tonne,capacity_mw,primary_fuel,generation_gwh,commissioning_year,latitude,longitude,unit_count
Värtaverket,WRI1019440,Sweden,2015,460793.5,190.0,Fossil Oil,386.3460000000001,,59.353,18.101,2
Värtaverket,WRI1019440,Sweden,2016,368582.4,190.0,Fossil Oil,309.0330000000001,,59.353,18.101,3
Värtaverket,WRI1019440,Sweden,2017,511328.22000000003,190.0,Fossil Oil,428.7160000000001,,59.353,18.101,3
Värtaverket,WRI1019440,Sweden,2018,1080808.2,190.0,Fossil Oil,906.1890000000002,,59.353,18.101,3
Ritsem,WRI1002106,Sweden,2015,0.0,320.0,Hydro Water Reservoir,481.30200000000013,1978.0,67.732,17.49,1
Ritsem,WRI1002106,Sweden,2016,0.0,320.0,Hydro Water Reservoir,530.4840000000002,1978.0,67.732,17.49,1
Ritsem,WRI1002106,Sweden,2017,0.0,320.0,Hydro Water Reservoir,574.5840000000002,1978.0,67.732,17.49,1
Ritsem,WRI1002106,Sweden,2018,0.0,320.0,Hydro Water Reservoir,481.6040000000001,1978.0,67.732,17.49,1
Vietas,WRI1002105,Sweden,2015,0.0,325.0,Hydro Water Reservoir,955.0570000000002,1971.0,67.493,18.355,2
Vietas,WRI1002105,Sweden,2016,0.0,325.0,Hydro Water Reservoir,1323.7730000000004,1971.0,67.493,18.355,2
Vietas,WRI1002105,Sweden,2017,0.0,325.0,Hydro Water Reservoir,1187.0300000000002,1971.0,67.493,18.355,2
Vietas,WRI1002105,Sweden,2018,0.0,325.0,Hydro Water Reservoir,1306.1510000000003,1971.0,67.493,18.355,2
Porjus,WRI1002103,Sweden,2015,0.0,440.0,Hydro Water Reservoir,1156.3210000000004,1978.0,66.959,19.802,2
Porjus,WRI1002103,Sweden,2016,0.0,440.0,Hydro Water Reservoir,1377.2340000000004,1978.0,66.959,19.802,2
Porjus,WRI1002103,Sweden,2017,0.0,440.0,Hydro Water Reservoir,1249.5540000000003,1978.0,66.959,19.802,2
Porjus,WRI1002103,Sweden,2018,0.0,440.0,Hydro Water Reservoir,1343.6870000000004,1978.0,66.959,19.802,2
Harsprånget,WRI1002099,Sweden,2015,0.0,830.0,Hydro Water Reservoir,2081.9830000000006,1951.0,66.88600000000001,19.819000000000003,4
Harsprånget,WRI1002099,Sweden,2016,0.0,830.0,Hydro Water Reservoir,2489.7690000000007,1951.0,66.88600000000001,19.819000000000003,4
Harsprånget,WRI1002099,Sweden,2017,0.0,830.0,Hydro Water Reservoir,2284.5690000000004,1951.0,66.88600000000001,19.819000000000003,4
Harsprånget,WRI1002099,Sweden,2018,0.0,830.0,Hydro Water Reservoir,2425.5040000000004,1951.0,66.88600000000001,19.819000000000003,4
Ligga,WRI1002104,Sweden,2015,0.0,343.0,Hydro Water Reservoir,526.6870000000001,1954.0,66.809,19.897000000000002,1
Ligga,WRI1002104,Sweden,2016,0.0,343.0,Hydro Water Reservoir,453.65800000000013,1954.0,66.809,19.897000000000002,1
Ligga,WRI1002104,Sweden,2017,0.0,343.0,Hydro Water Reservoir,158.42300000000003,1954.0,66.809,19.897000000000002,1
Ligga,WRI1002104,Sweden,2018,0.0,343.0,Hydro Water Reservoir,563.1880000000001,1954.0,66.809,19.897000000000002,1
Messaure,WRI1002102,Sweden,2015,0.0,452.0,Hydro Water Reservoir,1786.1400000000003,1963.0,66.686,20.336,3
Messaure,WRI1002102,Sweden,2016,0.0,452.0,Hydro Water Reservoir,2123.1920000000005,1963.0,66.686,20.336,3
Messaure,WRI1002102,Sweden,2017,0.0,452.0,Hydro Water Reservoir,1967.7830000000004,1963.0,66.686,20.336,3
Messaure,WRI1002102,Sweden,2018,0.0,452.0,Hydro Water Reservoir,1935.3180000000004,1963.0,66.686,20.336,3
Seitevare,WRI1002111,Sweden,2015,0.0,225.0,Hydro Water Reservoir,862.4830000000002,1967.0,66.976,18.575,1
Seitevare,WRI1002111,Sweden,2016,0.0,225.0,Hydro Water Reservoir,883.1290000000002,1967.0,66.976,18.575,1
Seitevare,WRI1002111,Sweden,2017,0.0,225.0,Hydro Water Reservoir,789.8410000000002,1967.0,66.976,18.575,1
Seitevare,WRI1002111,Sweden,2018,0.0,225.0,Hydro Water Reservoir,818.4280000000002,1967.0,66.976,18.575,1
Letsi,WRI1002101,Sweden,2015,0.0,487.0,Hydro Water Reservoir,1964.2540000000004,1967.0,66.502,20.38,3
Letsi,WRI1002101,Sweden,2016,0.0,487.0,Hydro Water Reservoir,2151.9760000000006,1967.0,66.502,20.38,3
Letsi,WRI1002101,Sweden,2017,0.0,487.0,Hydro Water Reservoir,2087.1030000000005,1967.0,66.502,20.38,3
Letsi,WRI1002101,Sweden,2018,0.0,487.0,Hydro Water Reservoir,1880.1820000000005,1967.0,66.502,20.38,3
Porsi,WRI1002108,Sweden,2015,0.0,275.0,Hydro Water Reservoir,601.5070000000002,1964.0,66.429,20.651999999999997,1
Porsi,WRI1002108,Sweden,2016,0.0,275.0,Hydro Water Reservoir,706.8230000000002,1964.0,66.429,20.651999999999997,1
Porsi,WRI1002108,Sweden,2017,0.0,275.0,Hydro Water Reservoir,638.6350000000001,1964.0,66.429,20.651999999999997,1
Porsi,WRI1002108,Sweden,2018,0.0,275.0,Hydro Water Reservoir,523.3530000000002,1964.0,66.429,20.651999999999997,1
Bastusel,WRI1002129,Sweden,2015,0.0,100.0,Hydro Water Reservoir,546.9590000000002,1972.0,65.402,18.673,1
Bastusel,WRI1002129,Sweden,2016,0.0,100.0,Hydro Water Reservoir,661.0680000000002,1972.0,65.402,18.673,1
Bastusel,WRI1002129,Sweden,2017,0.0,100.0,Hydro Water Reservoir,617.4800000000001,1972.0,65.402,18.673,1
Bastusel,WRI1002129,Sweden,2018,0.0,100.0,Hydro Water Reservoir,596.3090000000002,1972.0,65.402,18.673,1
Gallejaur,WRI1002110,Sweden,2015,0.0,214.0,Hydro Water Reservoir,712.9680000000002,1964.0,65.11399999999999,19.464000000000002,2
Gallejaur,WRI1002110,Sweden,2016,0.0,214.0,Hydro Water Reservoir,819.7740000000002,1964.0,65.11399999999999,19.464000000000002,2
Gallejaur,WRI1002110,Sweden,2017,0.0,214.0,Hydro Water Reservoir,767.6580000000001,1964.0,65.11399999999999,19.464000000000002,2
Gallejaur,WRI1002110,Sweden,2018,0.0,214.0,Hydro Water Reservoir,732.0070000000002,1964.0,65.11399999999999,19.464000000000002,2
Stornorrfors,WRI1002100,Sweden,2015,0.0,581.0,Hydro Water Reservoir,2349.2800000000007,1958.0,63.88,20.018,4
Stornorrfors,WRI1002100,Sweden,2016,0.0,581.0,Hydro Water Reservoir,1996.9130000000005,1958.0,63.88,20.018,4
Stornorrfors,WRI1002100,Sweden,2017,0.0,581.0,Hydro Water Reservoir,2477.2230000000004,1958.0,63.88,20.018,4
Stornorrfors,WRI1002100,Sweden,2018,0.0,581.0,Hydro Water Reservoir,2170.2580000000007,1958.0,63.88,20.018,4
Stalon,WRI1002121,Sweden,2015,0.0,133.0,Hydro Water Reservoir,650.8010000000002,1961.0,64.947,16.827,1
Stalon,WRI1002121,Sweden,2016,0.0,133.0,Hydro Water Reservoir,485.5820000000001,1961.0,64.947,16.827,1
Stalon,WRI1002121,Sweden,2017,0.0,133.0,Hydro Water Reservoir,595.4980000000002,1961.0,64.947,16.827,1
Stalon,WRI1002121,Sweden,2018,0.0,133.0,Hydro Water Reservoir,586.0330000000001,1961.0,64.947,16.827,1
Uppsala KVV,WRI1002122,Sweden,2015,0.0,120.0,Fossil Peat,58.180000000000014,,59.85,17.688,1
Uppsala KVV,WRI1002122,Sweden,2016,0.0,120.0,Fossil Peat,83.99000000000002,,59.85,17.688,1
Uppsala KVV,WRI1002122,Sweden,2017,0.0,120.0,Fossil Peat,65.05300000000001,,59.85,17.688,1
Uppsala KVV,WRI1002122,Sweden,2018,0.0,120.0,Fossil Peat,152.48200000000003,,59.85,17.688,1
Stenungsund B3,WRI1029980,Sweden,2015,7259.57,260.0,Fossil Oil,9.527000000000003,,58.089,11.845,1
Stenungsund B3,WRI1029980,Sweden,2016,0.0,260.0,Fossil Oil,0.0,,58.089,11.845,1
Stenungsund B3,WRI1029980,Sweden,2017,0.0,260.0,Fossil Oil,0.0,,58.089,11.845,1
Stenungsund B3,WRI1029980,Sweden,2018,0.0,260.0,Fossil Oil,0.0,,58.089,11.845,1
Stenungsund B4,WRI1029980,Sweden,2015,6922.01,260.0,Fossil Oil,9.084000000000001,1969.0,58.089,11.845,1
Stenungsund B4,WRI1029980,Sweden,2016,8000.24,260.0,Fossil Oil,10.499000000000002,1969.0,58.089,11.845,1
Stenungsund B4,WRI1029980,Sweden,2017,8010.14,260.0,Fossil Oil,10.512000000000002,1969.0,58.089,11.845,1
Stenungsund B4,WRI1029980,Sweden,2018,1130.05,260.0,Fossil Oil,1.4830000000000003,1969.0,58.089,11.845,1
Oskarshamn 3,WRI1002168,Sweden,2015,0.0,1400.0,Nuclear,8297.233000000002,1985.0,57.413000000000004,16.67,1
Oskarshamn 3,WRI1002168,Sweden,2016,0.0,1400.0,Nuclear,10158.778000000002,1985.0,57.413000000000004,16.67,1
Oskarshamn 3,WRI1002168,Sweden,2017,0.0,1400.0,Nuclear,9364.772000000003,1985.0,57.413000000000004,16.67,1
Oskarshamn 3,WRI1002168,Sweden,2018,0.0,1400.0,Nuclear,10649.817000000003,1985.0,57.413000000000004,16.67,1
Rya KVV,WRI1029979,Sweden,2015,7078.92,261.0,Fossil Gas,17.267000000000003,2006.0,57.729,12.929,1
Rya KVV,WRI1029979,Sweden,2016,247561.0,261.0,Fossil Gas,603.8550000000001,2006.0,57.729,12.929,1
Rya KVV,WRI1029979,Sweden,2017,84395.6,261.0,Fossil Gas,205.85900000000004,2006.0,57.729,12.929,1
Rya KVV,WRI1029979,Sweden,2018,167398.0,261.0,Fossil Gas,408.3190000000001,2006.0,57.729,12.929,1
Åbyverket G3,,Sweden,2015,0.0,100.0,Biomass,0.0,,59.265,15.177999999999999,1
Åbyverket G3,,Sweden,2016,0.0,100.0,Biomass,98.61100000000002,,59.265,15.177999999999999,1
Åbyverket G3,,Sweden,2017,0.0,100.0,Biomass,127.64800000000002,,59.265,15.177999999999999,1
Åbyverket G3,,Sweden,2018,0.0,100.0,Biomass,111.71700000000003,,59.265,15.177999999999999,1
Ballylumford B Station,GBR1000003,United Kingdom,2015,136492.384,611.0,Fossil Oil,211.26700000000005,,54.845,-5.7860000000000005,6
Ballylumford B Station,GBR1000004,United Kingdom,2015,136492.384,611.0,Fossil Oil,211.26700000000005,,54.845,-5.7860000000000005,6
Ballylumford B Station,GBR1000003,United Kingdom,2016,111581.242,611.0,Fossil Oil,178.41600000000005,,54.845,-5.7860000000000005,6
Ballylumford B Station,GBR1000004,United Kingdom,2016,111581.242,611.0,Fossil Oil,178.41600000000005,,54.845,-5.7860000000000005,6
Ballylumford B Station,GBR1000003,United Kingdom,2017,93762.216,611.0,Fossil Oil,158.40500000000003,,54.845,-5.7860000000000005,6
Ballylumford B Station,GBR1000004,United Kingdom,2017,93762.216,611.0,Fossil Oil,158.40500000000003,,54.845,-5.7860000000000005,6
Ballylumford B Station,GBR1000003,United Kingdom,2018,151849.712,611.0,Fossil Oil,261.09700000000004,,54.845,-5.7860000000000005,6
Ballylumford B Station,GBR1000004,United Kingdom,2018,151849.712,611.0,Fossil Oil,261.09700000000004,,54.845,-5.7860000000000005,6
Ballylumford C Station,GBR1000004,United Kingdom,2015,222256.80000000002,494.0,Fossil Gas,562.2370000000001,2003.0,54.845,-5.7860000000000005,2
Ballylumford C Station,GBR1000004,United Kingdom,2016,318831.0,494.0,Fossil Gas,806.5390000000002,2003.0,54.845,-5.7860000000000005,2
Ballylumford C Station,GBR1000004,United Kingdom,2017,269988.0,494.0,Fossil Gas,682.9800000000001,2003.0,54.845,-5.7860000000000005,2
Ballylumford C Station,GBR1000004,United Kingdom,2018,215439.80000000002,494.0,Fossil Gas,544.9920000000001,2003.0,54.845,-5.7860000000000005,2
Coolkeeragh,GBR1000076,United Kingdom,2015,499648.0119,478.0,Fossil Gas,1263.9280000000003,,55.044,-7.245,2
Coolkeeragh,GBR1000075,United Kingdom,2015,499648.0119,478.0,Fossil Gas,1263.9280000000003,,55.044,-7.245,2
Coolkeeragh,GBR1000076,United Kingdom,2016,477537.27,478.0,Fossil Gas,1204.4400000000003,,55.044,-7.245,2
Coolkeeragh,GBR1000075,United Kingdom,2016,477537.27,478.0,Fossil Gas,1204.4400000000003,,55.044,-7.245,2
Coolkeeragh,GBR1000076,United Kingdom,2017,443233.503,478.0,Fossil Gas,1120.5620000000004,,55.044,-7.245,2
Coolkeeragh,GBR1000075,United Kingdom,2017,443233.503,478.0,Fossil Gas,1120.5620000000004,,55.044,-7.245,2
Coolkeeragh,GBR1000076,United Kingdom,2018,423150.95,478.0,Fossil Gas,1069.2450000000003,,55.044,-7.245,2
Coolkeeragh,GBR1000075,United Kingdom,2018,423150.95,478.0,Fossil Gas,1069.2450000000003,,55.044,-7.245,2
Kilroot,GBR1000002,United Kingdom,2015,778334.9689,618.0,Fossil Oil,987.6610000000003,,54.726000000000006,-5.765,6
Kilroot,GBR1000002,United Kingdom,2016,789056.8915,618.0,Fossil Oil,1000.5830000000002,,54.726000000000006,-5.765,6
Kilroot,GBR1000002,United Kingdom,2017,464850.60587,618.0,Fossil Oil,589.5280000000001,,54.726000000000006,-5.765,6
Kilroot,GBR1000002,United Kingdom,2018,493521.5714000001,618.0,Fossil Oil,625.9900000000001,,54.726000000000006,-5.765,6
Aughinish Alumnia(Sealrock),,Ireland,2015,0.0,170.0,Fossil Gas,297.8620000000001,,52.621,-9.066,2
Aughinish Alumnia(Sealrock),,Ireland,2016,0.0,170.0,Fossil Gas,513.3030000000001,,52.621,-9.066,2
Aughinish Alumnia(Sealrock),,Ireland,2018,0.0,170.0,Fossil Gas,1117.4580000000003,,52.621,-9.066,2
Whitegate Prod,WRI1002844,Ireland,2015,0.0,435.0,Fossil Gas,1882.3950000000004,2010.0,51.82,-8.247,1
Whitegate Prod,WRI1002844,Ireland,2016,0.0,435.0,Fossil Gas,867.0410000000002,2010.0,51.82,-8.247,1
Whitegate Prod,WRI1002844,Ireland,2018,0.0,435.0,Fossil Gas,1656.8550000000005,2010.0,51.82,-8.247,1
Edenderry Prod,WRI1002822,Ireland,2015,0.0,118.0,Fossil Peat,762.4070000000002,2000.0,53.29,-7.086,1
Edenderry Prod,WRI1002822,Ireland,2016,0.0,118.0,Fossil Peat,339.0210000000001,2000.0,53.29,-7.086,1
Edenderry Prod,WRI1002822,Ireland,2018,0.0,118.0,Fossil Peat,682.4340000000002,2000.0,53.29,-7.086,1
Great Island Prod,WRI1002824,Ireland,2018,944413.0,313.0,Fossil Oil,1863.9730000000004,,52.281000000000006,-6.9910000000000005,1
Rhode Island Production,WRI1002837,Ireland,2015,0.0,104.0,Fossil Gas,1.9520000000000004,2004.0,53.358999999999995,-7.211,2
Rhode Island Production,WRI1002837,Ireland,2016,0.0,104.0,Fossil Gas,4.502000000000001,2004.0,53.358999999999995,-7.211,2
Rhode Island Production,WRI1002837,Ireland,2018,0.0,104.0,Fossil Gas,5.203000000000001,2004.0,53.358999999999995,-7.211,2
Tarbert Production,WRI1002839,Ireland,2015,12639.56,594.0,Fossil Oil,16.631000000000004,1974.9631901840492,52.588,-9.363999999999999,4
Tarbert Production,WRI1002839,Ireland,2016,16406.1,594.0,Fossil Oil,21.587000000000007,1974.9631901840492,52.588,-9.363999999999999,4
Tarbert Production,WRI1002839,Ireland,2018,30306.54,594.0,Fossil Oil,39.87700000000001,1974.9631901840492,52.588,-9.363999999999999,4
Tawnaghmore Production,WRI1002840,Ireland,2015,0.0,104.0,Fossil Gas,0.5340000000000001,2007.0,54.193999999999996,-9.22,2
Tawnaghmore Production,WRI1002840,Ireland,2016,0.0,104.0,Fossil Gas,1.8360000000000005,2007.0,54.193999999999996,-9.22,2
Tawnaghmore Production,WRI1002840,Ireland,2018,0.0,104.0,Fossil Gas,3.597000000000001,2007.0,54.193999999999996,-9.22,2
Aghada Prod,WRI1002813,Ireland,2015,0.0,678.0,Fossil Gas,912.5950000000003,1993.9187817258883,51.836000000000006,-8.231,5
Aghada Prod,WRI1002813,Ireland,2016,0.0,678.0,Fossil Gas,368.5600000000001,1993.9187817258883,51.836000000000006,-8.231,5
Aghada Prod,WRI1002813,Ireland,2018,0.0,678.0,Fossil Gas,1724.9670000000003,1998.8583218707015,51.836000000000006,-8.231,4
Marina Production,,Ireland,2015,0.0,95.0,Fossil Gas,0.021000000000000005,1979.0,51.9,-8.446,1
Marina Production,,Ireland,2016,0.0,95.0,Fossil Gas,0.003000000000000001,1979.0,51.9,-8.446,1
Moneypoint Production,WRI1002834,Ireland,2015,0.0,855.0,Fossil Hard coal,4715.241000000001,1986.0,52.608000000000004,-9.423,3
Moneypoint Production,WRI1002834,Ireland,2016,0.0,855.0,Fossil Hard coal,1962.3220000000006,1986.0,52.608000000000004,-9.423,3
Moneypoint Production,WRI1002834,Ireland,2018,0.0,855.0,Fossil Hard coal,1628.7660000000003,1986.0,52.608000000000004,-9.423,3
North Wall Production,,Ireland,2015,0.0,271.0,Fossil Gas,3.600000000000001,,53.35,-6.21,1
North Wall Production,,Ireland,2016,0.0,271.0,Fossil Gas,1.4470000000000003,,53.35,-6.21,1
North Wall Production,,Ireland,2018,0.0,271.0,Fossil Gas,14.254000000000003,,53.35,-6.21,1
Poolbeg Production,,Ireland,2015,0.0,490.0,Fossil Gas,101.23200000000003,1994.0,53.339,-6.187,1
Poolbeg Production,,Ireland,2016,0.0,490.0,Fossil Gas,72.42100000000002,1994.0,53.339,-6.187,1
Turlough Hill,WRI1002841,Ireland,2015,0.0,392.0,Hydro Pumped Storage,67.89600000000002,1974.0,53.023999999999994,-6.416,4
Turlough Hill,WRI1002841,Ireland,2016,0.0,392.0,Hydro Pumped Storage,108.84100000000002,1974.0,53.023999999999994,-6.416,4
Turlough Hill,WRI1002841,Ireland,2018,0.0,392.0,Hydro Pumped Storage,195.57800000000006,1974.0,53.023999999999994,-6.416,4
West Offaly Production,WRI1002843,Ireland,2015,0.0,135.0,Fossil Peat,967.7050000000003,,53.295,-7.957000000000001,1
West Offaly Production,WRI1002843,Ireland,2016,0.0,135.0,Fossil Peat,376.3630000000001,,53.295,-7.957000000000001,1
West Offaly Production,WRI1002843,Ireland,2018,0.0,135.0,Fossil Peat,685.7190000000002,,53.295,-7.957000000000001,1
Dublin Bay Prod,WRI1002821,Ireland,2015,0.0,405.0,Fossil Gas,3018.741000000001,2002.0,53.34,-6.205,1
Dublin Bay Prod,WRI1002821,Ireland,2016,0.0,405.0,Fossil Gas,1278.9060000000004,2002.0,53.34,-6.205,1
Dublin Bay Prod,WRI1002821,Ireland,2018,0.0,405.0,Fossil Gas,2640.4670000000006,2002.0,53.34,-6.205,1
Tynagh Production,WRI1002842,Ireland,2015,0.0,404.0,Fossil Gas,521.8780000000002,2006.0,53.167,-8.382,1
Tynagh Production,WRI1002842,Ireland,2016,0.0,404.0,Fossil Gas,355.4770000000001,2006.0,53.167,-8.382,1
Tynagh Production,WRI1002842,Ireland,2018,0.0,404.0,Fossil Gas,1274.3670000000004,2006.0,53.167,-8.382,1
Huntstown Production,WRI1002825,Ireland,2015,0.0,744.0,Fossil Gas,1863.5440000000006,2004.3118279569892,53.41,-6.3260000000000005,2
Huntstown Production,WRI1002825,Ireland,2016,0.0,744.0,Fossil Gas,662.5210000000002,2004.3118279569892,53.41,-6.3260000000000005,2
Huntstown Production,WRI1002825,Ireland,2018,0.0,744.0,Fossil Gas,2314.0430000000006,2004.3118279569892,53.41,-6.3260000000000005,2
Ardnacrucha Production Unit,WRI1002815,Ireland,2015,0.0,86.0,Hydro Run-of-river and poundage,107.86100000000003,1929.0,52.706,-8.613,4
Ardnacrucha Production Unit,WRI1002815,Ireland,2016,0.0,86.0,Hydro Run-of-river and poundage,201.59000000000006,1929.0,52.706,-8.613,4
Ardnacrucha Production Unit,WRI1002815,Ireland,2018,0.0,86.0,Hydro Run-of-river and poundage,200.04600000000005,1929.0,52.706,-8.613,4
ERNE Production,,Ireland,2015,0.0,64.0,Hydro Run-of-river and poundage,76.83400000000002,,54.504,-8.229,4
ERNE Production,,Ireland,2016,0.0,64.0,Hydro Run-of-river and poundage,127.56800000000003,,54.504,-8.229,4
ERNE Production,,Ireland,2018,0.0,64.0,Hydro Run-of-river and poundage,182.95900000000003,,54.504,-8.229,4
Lanesboro Production,,Ireland,2015,0.0,91.0,Fossil Peat,167.47300000000004,2004.0,53.674,-7.987,1
Lanesboro Production,,Ireland,2016,0.0,91.0,Fossil Peat,265.33600000000007,2004.0,53.674,-7.987,1
Lanesboro Production,,Ireland,2018,0.0,91.0,Fossil Peat,575.0710000000001,2004.0,53.674,-7.987,1
Liffey Production,,Ireland,2015,0.0,38.0,Hydro Run-of-river and poundage,7.857000000000002,,53.354,-6.354,4
Liffey Production,,Ireland,2016,0.0,38.0,Hydro Run-of-river and poundage,26.082000000000008,,53.354,-6.354,4
Liffey Production,,Ireland,2018,0.0,38.0,Hydro Run-of-river and poundage,20.865000000000006,,53.354,-6.354,4
LEE Production,WRI1002829,Ireland,2015,0.0,27.0,Hydro Run-of-river and poundage,34.56700000000001,,51.883,-8.633,3
LEE Production,,Ireland,2015,0.0,27.0,Hydro Run-of-river and poundage,34.56700000000001,,51.883,-8.633,3
LEE Production,WRI1002829,Ireland,2016,0.0,27.0,Hydro Run-of-river and poundage,36.35800000000001,,51.883,-8.633,3
LEE Production,,Ireland,2016,0.0,27.0,Hydro Run-of-river and poundage,36.35800000000001,,51.883,-8.633,3
LEE Production,WRI1002829,Ireland,2018,0.0,27.0,Hydro Run-of-river and poundage,58.00100000000001,,51.883,-8.633,3
LEE Production,,Ireland,2018,0.0,27.0,Hydro Run-of-river and poundage,58.00100000000001,,51.883,-8.633,3
Cushaling Production,WRI1002820,Ireland,2015,0.0,112.0,Fossil Gas,1.2960000000000003,2010.0,53.29,-7.086,2
Cushaling Production,WRI1002820,Ireland,2016,0.0,112.0,Fossil Gas,3.882000000000001,2010.0,53.29,-7.086,2
Cushaling Production,WRI1002820,Ireland,2018,0.0,112.0,Fossil Gas,1.0630000000000002,2010.0,53.29,-7.086,2
Indaver Production,,Ireland,2015,0.0,15.0,Geothermal,28.052000000000007,,53.677,-6.393,1
Indaver Production,,Ireland,2016,0.0,15.0,Geothermal,46.84700000000001,,53.677,-6.393,1
Indaver Production,,Ireland,2018,0.0,15.0,Geothermal,111.07200000000003,,53.677,-6.393,1
Knockmore Hill AGU Production,,Ireland,2015,0.0,12.0,Fossil Gas,0.24000000000000005,,53.406000000000006,-6.345,1
Knockmore Hill AGU Production,,Ireland,2016,0.0,12.0,Fossil Gas,2.2980000000000005,,53.406000000000006,-6.345,1
Knockmore Hill AGU Production,,Ireland,2017,0.0,12.0,Fossil Gas,1.1330000000000002,,53.406000000000006,-6.345,1
Knockmore Hill AGU Production,,Ireland,2018,0.0,12.0,Fossil Gas,1.0720000000000003,,53.406000000000006,-6.345,1
iPower Solutions Limited,,Ireland,2015,41.04,74.0,Fossil Oil,0.05400000000000001,,54.611000000000004,-5.906000000000001,1
iPower Solutions Limited,,Ireland,2016,430.92,74.0,Fossil Oil,0.5670000000000002,,54.611000000000004,-5.906000000000001,1
iPower Solutions Limited,,Ireland,2017,342.0,74.0,Fossil Oil,0.4500000000000001,,54.611000000000004,-5.906000000000001,1
iPower Solutions Limited,,Ireland,2018,635.36,74.0,Fossil Oil,0.8360000000000002,,54.611000000000004,-5.906000000000001,1
Empower Generation Limited,,Ireland,2015,0.76,3.0,Fossil Oil,0.0010000000000000002,,,,1
Empower Generation Limited,,Ireland,2016,46.36,3.0,Fossil Oil,0.06100000000000001,,,,1
Empower Generation Limited,,Ireland,2017,35.72,3.0,Fossil Oil,0.047000000000000014,,,,1
Empower Generation Limited,,Ireland,2018,42.56,3.0,Fossil Oil,0.056000000000000015,,,,1
BAGE,GBR1000314,United Kingdom,2015,321473.109,552.0,Fossil Gas,875.4130000000002,,51.615,-3.8280000000000003,2
BAGE,GBR1000314,United Kingdom,2016,795070.03,552.0,Fossil Gas,2165.3620000000005,,51.615,-3.8280000000000003,2
BAGE,GBR1000314,United Kingdom,2017,511486.731,552.0,Fossil Gas,1392.7060000000004,,51.615,-3.8280000000000003,2
BAGE,GBR1000314,United Kingdom,2018,262488.564,552.0,Fossil Gas,714.8870000000002,,51.615,-3.8280000000000003,2
BLLA,GBR0003116,United Kingdom,2015,0.0,134.0,Wind Onshore,137.75200000000004,,55.762,-3.763,1
BLLA,GBR0003116,United Kingdom,2016,0.0,134.0,Wind Onshore,150.98100000000002,,55.762,-3.763,1
BLLA,GBR0003116,United Kingdom,2017,0.0,134.0,Wind Onshore,142.54600000000002,,55.762,-3.763,1
BLLA,GBR0003116,United Kingdom,2018,0.0,134.0,Wind Onshore,113.99900000000002,,55.762,-3.763,1
BRGG,GBR1000158,United Kingdom,2015,4297.16,268.0,Fossil Gas,8.989000000000003,1993.0,53.541000000000004,-0.507,1
BRGG,GBR1000158,United Kingdom,2016,7381.99,268.0,Fossil Gas,15.442000000000004,1993.0,53.541000000000004,-0.507,1
BRGG,GBR1000158,United Kingdom,2017,9698.61,268.0,Fossil Gas,20.288000000000004,1993.0,53.541000000000004,-0.507,1
BRGG,GBR1000158,United Kingdom,2018,3769.4,268.0,Fossil Gas,7.885000000000002,1993.0,53.541000000000004,-0.507,1
BRYP,,United Kingdom,2015,13805.9,245.0,Fossil Gas,32.23800000000001,1998.0,51.409,-3.2289999999999996,1
BRYP,,United Kingdom,2016,940.437,245.0,Fossil Gas,2.1960000000000006,1998.0,51.409,-3.2289999999999996,1
BRYP,,United Kingdom,2017,3264.98,245.0,Fossil Gas,7.624000000000001,1998.0,51.409,-3.2289999999999996,1
BRYP,,United Kingdom,2018,1065.91,245.0,Fossil Gas,2.4890000000000008,1998.0,51.409,-3.2289999999999996,1
CARR,GBR0000357,United Kingdom,2016,911748.0,910.0,Fossil Gas,2350.7790000000005,,53.071000000000005,-0.053,2
CARR,GBR0000357,United Kingdom,2017,1794811.0,910.0,Fossil Gas,4627.603000000001,,53.071000000000005,-0.053,2
CARR,GBR0000357,United Kingdom,2018,1284600.0,910.0,Fossil Gas,3312.114000000001,,53.071000000000005,-0.053,2
CDCL,GBR1000495,United Kingdom,2015,179487.0,440.0,Fossil Gas,471.5080000000001,1899.0,53.308,-0.775,1
CDCL,GBR1000495,United Kingdom,2016,711294.0,440.0,Fossil Gas,1868.5490000000004,1899.0,53.308,-0.775,1
CDCL,GBR1000495,United Kingdom,2017,687271.0,440.0,Fossil Gas,1805.4400000000005,1899.0,53.308,-0.775,1
CDCL,GBR1000495,United Kingdom,2018,874044.0,440.0,Fossil Gas,2296.0880000000006,1899.0,53.308,-0.775,1
CLAC,GBR1000403,United Kingdom,2015,0.0,44.0,Hydro Run-of-river and poundage,75.98500000000001,,56.3,-5.582999999999999,1
CLAC,GBR1000403,United Kingdom,2016,0.0,44.0,Hydro Run-of-river and poundage,75.45100000000002,,56.3,-5.582999999999999,1
CLAC,GBR1000403,United Kingdom,2017,0.0,44.0,Hydro Run-of-river and poundage,95.95600000000002,,56.3,-5.582999999999999,1
CLAC,GBR1000403,United Kingdom,2018,0.0,44.0,Hydro Run-of-river and poundage,75.60800000000002,,56.3,-5.582999999999999,1
CORB,GBR1000077,United Kingdom,2015,78130.7,401.0,Fossil Gas,174.84000000000003,1994.0,52.51,-0.6809999999999999,1
CORB,GBR1000077,United Kingdom,2016,973.729,401.0,Fossil Gas,2.1790000000000007,1994.0,52.51,-0.6809999999999999,1
